1774,God Names Rightful Owner Of West Bank
1775,FDA: Lucky Charms No Longer Part Of Complete Breakfast
1776,National Security Commission Warns Clinton: The Call Is Coming From <i>Inside The House</i>
1777,Area Telemarketer Awash In Sea Of Human Misery
1778,NASA To Send Earth Into Space
1779,FD&C Blue #5 To Restore Beauty Of World's Oceans
1780,SAT Found To Be Biased In Favor Of Non-Hungover
1781,Could Australia Be Building Another Yahoo Serious?
1782,Turnout Lower Than Expected For Gala Central African Awards
1783,"Aerobics Enthusiast Believes In Crystal Light, Self"
1784,Breast Implants Found To Cause Problems In Laboratory Mice
1785,New Envelope Pushes Envelope Envelope
1786,New Co-Worker Seems Like Nice Enough Guy
1787,Suzanne Somers Named U.S. Thighmaster General
1788,Controversial New Ham Sandwich Under Fire
1789,Temporary Worker Permanently Scarred
1790,"Across Nation, Superstores Driving Out Old-Fashioned Megamalls"
1791,Are We Meeting The Needs Of Our Nation's Rich?
1792,God Demands Cuter Precious Moments Figurines
1793,Area Cow Doesn't Suspect A Thing
1794,'98 Oscar Mayer Wienermobile <i>Car & Driver's</i> 10 Best Wienermobiles List
1795,Clinton Names Agriculture Secretary: Previously Unnamed Man To Be Called Joseph P. Ruckeyser
1796,New $50 Million Planetarium Opens Young Minds To Wonders Of Pink Floyd
1797,"Local Sales Rep Hanging In There, Cant Complain"
1798,Worlds Supermodels Form Hall Of Justice To Protect Ordinary Models
1799,Greenpeace Releases Rescued Dolphins Into Forest
1800,Michael Jordan Accidentally Packaged In Plastic
1801,Bank Teller Manages Smile With Last Remaining Ounce Of Strength
1802,Supreme Court Justice Benatar Orders Army To Stop Using Sex As A Weapon
1803,Gunman Opens Fire In Own McDonald's
1804,College Graduate Accepts Position Above Parents' Garage
1805,New Seals & Croft CD Club Offers 600 Seals & Crofts CDs For A Penny
1806,Girl Scouts Rocked By Cookies For Cash Fundraising Scandal
1807,Kasparov De-Rezzed
1808,Area Eyesore Also A Data Technician
1809,New 'Wacky Wipers' Make Driving In The Rain Fun
1810,Navy Discontinues Use of 'Port' And 'Starboard'Will Now Refer To Left As 'Thunk' And Right As 'Moosh-Baroo'
1811,Oscar Mayer Inedibles Not Huge Success
1812,God-Knows-What To Take Place In Rural Cabin
1813,Baseball Season Rumored To Be Underway
1814,'98 Camaros Test Higher Than Owners
1815,Vatican Unveils New Pope Signal
1816,Local Sea Cow Tired Of All The Lies
1817,Time-Warner CEO Announces Plans To Merge With Secretary
1818,Giant Altoid Headed Toward Earth'Curiously Strong' Celestial Body Will Extinguish All Life
1819,Gay Rights Leader Lookin' Good
1820,Clinton Commissions John Williams To Compose 'Clinton's Theme'
1821,Cancer Lobbies For Decreased Cancer Funding
1822,NRA Spokesman: A Hebrew?
1823,Rugged New Sport-Utility Vehicle Takes On Mall Parking Lot
1824,New 'Aspershirt' Relieves Torso Pain
1825,Our Nation's Guard Rails: Are They Safe Enough?
1826,"Aliens Arrive Late: 'Sorry, Hope Nobody's Killed Themselves Yet,' Say Aliens"
1827,Target Range Under Fire From Community Members
1828,Camel Cash Gaining Strength Against The Dollar
1829,Mall Pastry Shop Takes Oscar For Best Cinnabontography
1830,New Urban Visor Blocks Out The Poor
1831,"Can Of Surge Results In Fully-Loaded, In-Your-Face Diabetic Reaction"
1832,Slower-Burning Flag Introduced
1833,"Catholic Church Speaks Out Against Decadent, Sinfully Rich Dessert"
1834,Area CEO Doesn't Have Time For This Shit
1835,Secretary Masks Deep Depression With Laughter During Office Banter
1836,DARE Graduate Celebrates First Toke
1837,Reddi Wip Canister Used As Directed
1838,Clinton Hitchhikes To St. Louis For Jazzfest
1839,Cancerous Tumor Befriends Small Boy
1840,Protesters Ignored
1841,Thirtysomething Scientists Unveil Doomsday Clock Of Hair Loss
1842,Terminally Ill Serpent Renounces Symbolic Ties With Evil
1843,Parents Fight To Remove Cartoon Characters From Industrial Solvents
1844,Jawa Appointed Secretary Of Transportation
1845,New Cereal For Poor Stays Crunchy In Water
1846,George Kennedy's Honor Riding On Internal Breath Freshener
1847,"‘That’ll Be $3,’ Says Trump After Handing Water Bottle To Sick Ohio Resident"
1848,U.S. Blows Itself Up So China Can’t Have It
1849,Fugitive Bolsonaro Coup Supporters Hide Deep In Amazon Rainforest’s Last Remaining Tree
1850,"BREAKING: 129,600… 129,599… 129,598…"
1851,"Nation’s 56,000 Acres Of Spinach Crops Cooked Down To Single Half-Cup Serving"
1852,Campbell’s Introduces New Line Of Extra Hearty One-Chunk Soups
1853,"‘Holy Shit, This Past Week Has Been Really Hard On Him,’ Says Man Seeing Disheveled Sam Bankman-Fried Photo From 2021"
1854,Tearful U.N. Secretary Holds Up Glacier’s Remains As Dire Climate Warning
1855,Shirtless Alex Jones Stands On Side Of Road Holding ‘Car Wash: $1 Million’ Sign
1856,Man In Flat-Brimmed Cap Explains Company’s Mission Statement
1857,"CDC Director: ‘At Least We’re Not Fucking FEMA, Okay?’"
1858,San Francisco Adds ‘No Public Restrooms’ To City Entrance Sign’
1859,Supreme Court Votes 5-4 To Lock Nation’s Toddlers In Hot Cars
1860,O’Hare Airport Unveils New 950-Mile Moving Walkway To Dallas-Fort Worth
1861,Report: Only 12% Of Americans Have Met Person They’re Cloned From
1862,"Scientists Discover 90% Of Earth’s Atmosphere Made From Thoughts, Prayers"
1863,Intrepid ‘Better Homes And Gardens’ Reporter Embeds Self Within Lawn Gnome Community
1864,‘Je Suis The Onion’: Tributes From Around The World
1865,"‘Join Our Awesome Team,’ Reads Sign In Supreme Court Building Window"
1866,"‘Can You Check The Back For 500 Million More Of These Covid Test Kits,’ Says Biden Picking Up Few Things From CVS"
1867,"‘Order, Order,’ Shouts Judge In Kyle Rittenhouse Case While Shooting AR-15 At Ceiling"
1868,Limo Departing Climate Summit Runs Over Earth’s Last Leatherback Sea Turtle
1869,‘New York Times’ Copy Editor Recommends Tom Morello Cut Down Use Of Wah-Wah Pedal In Column
1870,Judge Mandates Prosecutors Only Refer To Kyle Rittenhouse As ‘Hero’
1871,Weather Channel Headquarters Displays Barometers For World’s Major Cities
1872,New Ford Pickup Features Bed Capable Of Carrying Over 700 Pounds Of Good Ol’ Boys
1873,Nation’s Contemporary Dancers Announce Plans To Yearningly Reach For Air
1874,Nation’s Thumb-Pointers Urge You To Get A Load Of This
1875,Bill Gates Announces He’s Donating Entire Charity To Fortune
1876,India’s Last Breath Of Oxygen Burned To Make H&M Bralette
1877,"‘Wait, Is That The President?’ Tommy Tuberville Whispers Halfway Through Biden Address"
1878,"‘This Is Strike One, Mr. Chauvin,’ Says Judge Reading Guilty Verdict Before Handing Gun, Badge Back"
1879,Change In Mobile App’s Logo Completely Disrupts Muscle Memory
1880,‘Southern Living’ Magazine Sopping Wet From Leaky Gravy Sample Insert
1881,"‘Aspirational’ Amtrak Map Depicts Train Car Married, Happy, With Little Caboose Baby"
1882,Decade’s Most Powerful Piece Of Journalism Fighting Tooth And Nail To Crawl Out From Under Dog Food Ad
1883,Sympathetic Police Know What It’s Like To Have A Bad Day And Kill 8 People
1884,Chase Introduces Meat Lover’s Visa
1885,Texas Governor Announces State’s Morgues Now Allowed To Operate At 100% Capacity
1886,Car’s Satellite Radio Display Taking Its Sweet-Ass Time To Reveal Entire Name Of Song
1887,Indifferent Nation Didn’t Even Notice Metal Shards In Recalled Ice Cream
1888,Google Announces Most Searched Term Of Year Is Once Again ‘Nervous Breakdown Hate Life Hate Job How To Get New Life’
1889,Dr. Scott Atlas: ‘I Am Resigning To Focus On Important Doctor Work In The Doctor Industry’
1890,Trump Furious After Finding Issue Of ‘Washington Post’ Hidden Under Barron's Mattress
1891,Teary-Eyed Trump Finally Accepts Election Defeat After Watching Slideshow Of Presidency Set To Vitamin C’s ‘Graduation (Friends Forever)’
1892,CNN Production Assistant Dutifully Shoots Another Round Of Uppers Into Wolf Blitzer’s Butt Cheek
1893,Nation’s Poll Workers Whip Teams Of Oxen Pulling Wooden Gears To Process Ballots
1894,Cross Section Of Tree Suggests It May Have Gone Through Psychedelic Period During ’60s
1895,‘Hate Has No Home Here’ Banner Taken Down To Make Room For ‘Zombie Crossing’ Sign
1896,"‘There’s Still A Chance He Could Die Before The Election,’ Says Man Looking Hopefully At Picture Of Himself"
1897,Coworker’s Sly Smile In Zoom Meeting Suggests Separate Chat Happening Right Now
1898,Trump To Nation: ‘Don’t Let Your Lives Be Dominated By Fear Unless It’s Related To Immigrants’
1899,"‘I Don’t Care How You Feel, Get Your Ass Outside And Put Up The Halloween Decorations,’ Trump Screams At First Lady"
1900,Trump Pledges To Call For Violence Regardless Of Election’s Outcome
1901,Uncle Ben’s Unveils New Rorschach Mascot That Lets Consumers See Whatever They Want
1902,Astronomers Speculate Existence Of Life On Venus After Discovering Marriage Proposal In Planet’s Clouds
1903,"‘Goodbye, Tiffany, You’ve Served Me Well,’ Says Trump Watching Kellyanne Conway Pack Up Desk"
1904,"‘Apple Outsources Majority Of Labor To Countries With Child Labor,’ Reads New ‘Fortnite’ Loading Screen Tip"
1905,Eric Trump Tapes Karaoke Machine To Don Jr.’s Chest As Part Of Final Preparations To Spy On China
1906,Middle Schooler Can’t Wait To See Which Teachers Got Breasts Over Summer Break
1907,Life Can’t Have Been Easy For Oreo With One Cookie Inside-Out
1908,New Smoke Detector Only Alerts You If You’ve Got Decent Shot Of Getting Out Alive
1909,Respectful Jogger Yells ‘Move Or I Could Kill You’ As They Run Past
1910,Nation’s Women Mourn Loss Of Ann Taylor Despite Always Claiming Cute Top From Anthropologie
1911,"‘Heeeeeeeeeurgghhhh,’ Wheezes Bob Dylan In Delight After Hearing Positive Reviews For Latest Album"
1912,"‘Moms Are The Real Heroes,’ Reads New Comment On 2015 ‘Ant-Man’ Trailer"
1913,De Blasio: ‘It Is An Honor To Have My Daughter Doxxed By The Greatest Police Force In The World’
1914,Grandmother’s Final Words ‘Have When It Together On It Go Family’
1915,"‘Just Know It’s Far Worse Than Whatever President Water Did,’ Says Trump Explaining Obamagate"
1916,Georgia Governor Disgusted By Inhumane Filming Of Black Man’s Murder
1917,"Kansas Unveils $1.5 Million, 50,000-Square-Mile ‘Bless This Mess’ Border Mat"
1918,"Thousands Of Pigs, Cattle Across Nation Stage Walkout Strike Following Trump’s Demands To Keep Meat Plants Open"
1919,"‘The Food Supply Chain Is Breaking Down,’ Screams Tyson CEO Being Swallowed Whole By Chicken"
1920,Cracker Barrel Booth Really Missed Moron’s Giant Ass
1921,Land O’ Lakes Displaces Innocent Native American
1922,Furloughed SeaWorld Orca Trying To Make Ends Meet By Picking Up Trader Joe’s Shift
1923,"Surgeon General: ‘This Week Will Be Like Another Pearl Harbor—And Not In A Good Way, Either’"
1924,Increasingly Unhinged Melissa Clark Instructs ‘New York Times’ Readers How To Make Pizza From Old Cardboard Box
1925,Idaho Governor Orders State’s Restaurant To Be Shut Down
1926,‘New York Times’ Offering Free Access To Obituaries During Coronavirus Outbreak
1927,Jörmungandr Succumbs To First Recorded Case Of Human-To-God Coronavirus Transmission
1928,Outback Introduces New Bloomin’ Cow
1929,"‘You Take These Cuffs Off Of Me And I’ll Make You A Star,’ Says Harvey Weinstein To Female Bailiff Escorting Him Out Of Courtroom"
1930,PETA Quietly Testing ‘Coronavirus Is A Living Thing’ Ad Spots In Few Small Markets
1931,Carnival Sinks Cruise Ship Rather Than Letting It Fall Into Coronavirus’ Clutches
1932,Mayo Clinic Offers Special Chocolate Heart Transplant For Valentine’s Day
1933,British Media Harshly Condemns Meghan Markle For Prince Andrew’s Defense Of Jeffrey Epstein
1934,‘So People Could Be Listening To This Conversation Right Now?’ Asks Joe Rogan Trying To Understand Edward Snowden’s Explanation Of Surveillance
1935,"Popeyes Escalates Chick-Fil-A Rivalry With New Sandwich Featuring Dan Cathy’s Battered, Fried Loved Ones"
1936,Hundreds Of New York Priests Plead For Sanctuary At St. Patrick’s Cathedral After Sex Abuse Statute Of Limitations Lifted
1937,Tucker Carlson Insists Every White Supremacist In America Could Fit In Stadium But That Tickets To TuckerCon Won’t Last
1938,Nation’s Middle School Boyfriends Announce You Can Touch It If You Like
1939,Thousands Of Polar Bears Washing Up On Nation’s Beaches
1940,Defiant Evangelicals Branch Off Into New ‘First Molestist’ Sub-Denomination
1941,Lowe’s Unveils New Table Saw With Attached Ice Chest For Storing Cut-Off Fingers
1942,Chase CEO Giving Commencement Speech Pledges To Double Whole Class’s Student Loan Debt
1943,Denver’s Flaming Skull Mayor Announces Plans To Decriminalize Magic Mushrooms
1944,Queen Elizabeth Disappointed In New Royal Baby Boy’s Lack Of Proper Inbreeding
1945,Line Item On Aetna Insurance Bill Just ‘Paying For CEO’s Yacht’
1946,‘New York Times’ Announces New Columnist Will Contribute Nothing To Society 3 Times A Week
1947,MacKenzie Bezos Gains Huge Win In Divorce Settlement After Successfully Retaining No Stake In ‘Washington Post’
1948,Despondent Jeff Bezos Realizes He’ll Have To Work For 9 Seconds To Earn Back Money He Lost In Divorce
1949,New ‘Joker’ Trailer Introduces Iconic Villain To Same Generation Of Fans
1950,Chicago St. Patrick’s Day Parade Finally Lifts Ban On Snakes<em></em>
1951,Baskin-Robbins’ Cash Register Interface Just Big Button For Ice Cream<em></em>
1952,Victoria’s Secret Releases Sexy Black Lace Sleep Apnea Mask<em></em>
1953,Pope Francis Working Out At Vatican Gym Wearing ‘Sex Abuse Summit 2019’ T-Shirt<em></em>
1954,"‘Wait, Mr. Bezos, You Forgot Your Tax Subsidy!’ Says Andrew Cuomo Running Behind Limo<em></em>"
1955,"Pope Francis: ‘Jesus—I Get Molesting Kids, But Nuns Too?’<em></em>"
1956,Pitbull Mix Only Bites Off Half Of Toddler’s Face<em></em>
1957,"‘It’s Just A Plant, Man,’ Says Purdue Pharma CEO Waving Poppy Flower Before Opioid Lawsuit Judge<em></em>"
1958,"‘Oh, Was I Not Enough For You?’ Amazon Echo Asks Couple Bringing New Baby Home<em></em>"
1959,Macy’s Concludes Thanksgiving Day Parade With Traditional Procession Of Santa’s Coffin<em></em>
1960,Fox News Now Just Airing Continuous Blood-Red Screen With Disembodied Voice Chanting ‘They’re Coming To Kill You’
1961,‘Squi’ Rockets To Most Popular Baby Name Of 2018<em></em>
1962,‘New York Times’ Announces Appointment Of Anonymous Source As Editor-In-Chief<em></em><em></em>
1963,Purina Introduces ‘Own Shit’ Dog Food Flavor<em></em>
1964,Crestfallen ‘Unite The Right’ Organizer Eats Swastika Cake Alone After No One Shows Up To His Rally<em></em>
1965,There’s Been An Explosion!<em></em>
1966,Spotify Removes ‘This Is: White Supremacy’ Playlist<em></em>
1967,Mark Zuckerberg’s Net Worth Plunges Not Even Close To Enough<em></em>
1968,"‘Humanity Deserves To Live In Darkness,’ Onion Social Algorithm Cries Out Before Bursting Into Bright Light, Disappearing From Earthly Realm<em></em>"
1969,Levi’s Unveils New Line Of Jeans With Size Written Across The Whole Ass<em></em>
1970,Philip Roth Obituary Just Thinly Disguised Version Of Author’s Life<em></em>
1971,Dr. Scholl’s Introduces New Cartilage Inserts For All-Day Knee Pain Relief<em></em><em></em>
1972,"Boy Scout Officials: ‘We Believe All Children, Regardless Of Gender, Deserve The Opportunity To One Day Die Alone In The Woods’<em></em>"
1973,Millions Across Country Celebrate ‘Make A Kid At Work’ Day<em></em>
1974,Sean Hannity: ‘I Will Be Dispelling Any And All Factual Claims About Me During My Show’<em></em>
1975,"‘These Kids Should Be In School Instead Of Protesting,’ Say People So Tantalizingly Close To Getting The Point<em></em>"
1976,Coroner’s Report Concludes Alton Sterling Died Of Institutionalized Causes<em></em>
1977,Mark Zuckerberg: ‘You Should Be Grateful All Your Incessant Oversharing Online Is Actually Worth Something’<em></em>
1978,Entire Life Of Universe Flashes Before Stephen Hawking’s Eyes<em></em>
1979,Logan Paul: ‘I Didn’t Realize People Who Commit Suicide Kill Themselves’
1980,Campbell’s Unveils One Big Can-Sized Noodle
1981,"Larry Nassar: ‘Who Among Us Hasn’t Made A Mistake Repeatedly And With Wild, Shameless Abandon?’"
1982,"Breaking: Bitcoin Value Currently Plummeting—No, Wait—Skyrocketing—No, Plummeting<em></em>"
1983,FCC Assures Nation Their Favorite Verizon Websites Won’t Be Affected By Net Neutrality Repeal
1984,"‘Repealing Net Neutrality Will Help Spur Innovation,’ Announces Face Of Ajit Pai Blaring From Every Computer Screen In Nation"
1985,‘<em></em>Piggies’<em></em> Written In Blood On Clouds Only Clue In Shocking Murder Of Six Angels
1986,Polar Bear Cub Just Knows He’s Going To Be Last Of Species
1987,Nation’s Police Officers Now Too Heavily Armed To Go Undercover Convincingly
1988,Factory Farm Chicken Rounds Out Miserable Existence By Going Bad In Man’s Refrigerator
1989,Report: 87% Of U.S. Women Achieve Orgasm When Fantasizing About Gorton’s Fisherman
1990,Dr. Scholl’s Introduces Line Of Sexy Lace Insoles
1991,Cracking Sound Alerts Man He Reaching Styrofoam Plate’s Weight Limit
1992,Chili’s Introduces Savory New 200-Times-Baked Potatoes
1993,Jellyfish Can’t Wait To Fuck Up Honeymoon
1994,Woman’s Head Feared Lost Forever Inside Infinity Scarf
1995,Dog’s Eye Gunk Wiped Back On Dog
1996,Rembrandt’s ‘Night Watch’ Falls Off Museum Wall After Sticky Tabs Come Loose
1997,Lowe’s Debuts New Travel Plunger With Collapsible Handle
1998,"Denny’s Introduces New 3,000-Spider-Egg Omelet"
1999,Macy’s Parade Float Covered In Tickets After Parking On 5th Avenue Over Holiday Weekend
2000,Heroic Prego Advertisement Replaces Refreshed Webpage’s Presidential Campaign Banner
2001,Pope Francis Spends Weekend Installing Stained Glass Storm Windows In St. Peter’s Basilica
2002,Plan B Releases New Heart-Shaped Tablets For Valentine’s Day
2003,Chili’s Customer Who Just Finished Ribs Platter Given Complimentary Hose-Down
2004,Insect With Limitless Flying Space Rockets Straight For Man’s Pupil
2005,‘Better Homes & Gardens’ Puts First Plus-Sized Succulent On September Cover
2006,"World’s 22,000 Polar Bears Forced To Share Last Remaining Iceberg"
2007,Pope Francis Grills Burgers On Balcony Of St. Peter’s Basilica
2008,Man’s Obituary Accompanied By Photo Of Him Dressed As Wizard
2009,‘Elle’ Magazine Accidentally Airbrushes Naomi Watts Out Of Cover Altogether
2010,"Mom’s Bathing Suit Just One Giant, Body-Eclipsing Ruffle"
2011,Asexually Reproduced Sea Sponge Worried She’s Turning Into Herself
2012,Decades Of Blasts In Middle East Beginning To Expose Earth’s Mantle
2013,Woman Dots Her ‘I’s With Cute Round Marks
2014,"Maya Angelou, Poet, Author, Civil Rights Activist, And—Holy Cow—Tony Award–Nominated Actress, College Professor, Magazine Editor, Streetcar Conductor—Really? Streetcar Conductor? Wow—Calypso Singer, Nightclub Performer, And Foreign Journalist, Dead At 86"
2015,Picasso’s ‘Guernica’ Triples In Value After Being Autographed By The 1994 New York Rangers
2016,Chorus To ‘Juke Box Hero’ Playing On Repeat In Monk’s Bowed Head
2017,New Teen Trend ‘Walking Wet And Nude’ Couldn’t Have Caught On At Worse Time
2018,It’s Shark Week!
2019,Outline Of Inhaler Clearly Visible In Comic-Con Attendee’s Lycra Bodysuit
2020,"Bengal Tigers’ Habitat Down To Studio Apartment In Jaipur, India"
2021,End Of Soup Season Can’t Come Soon Enough For Oft-Burned Tongue
2022,Regal Cinemas Suddenly Realizes It’s Been Playing 'Love And Other Drugs' For Two Years
2023,Nipple Of Baby’s Bottle Pierced For Authenticity
2024,Burmese Python Just As Freaked Out That It’s Swallowing Entire Toddler
2025,Domino’s Surprises Customer With Nice Steak Dinner
2026,Panicked Keynote Speaker Suddenly Can’t Remember What Future Of Innovation Is
2027,Alligator Can’t Stop Thinking About Delicious Swan From Last Week
2028,Everything That’s Wrong With Business In America Given Promotion
2029,CNBC Cameraman Can’t Believe He’s Filming Another Blog Off A Computer Monitor
2030,Fly On Wall Can’t Believe They're Restructuring Entire West Coast Division
2031,Seattle’s Space Needle Blasts Off After Collecting Enough Rain For Home Planet
2032,Unemployed Man Photoshops Self Into Former Company’s Staff Photo
2033,Hot Girl’s Number Lingered On
2034,King Of Comedy’s Death Ignites 100-Year War For Throne
2035,Infants Piling Up At Orphanage’s Old Address
2036,Cheering Gets Slightly Less Loud After Obama’s Call For Community Service
2037,FBI Agent’s Cover Blown By Own Jacket
2038,Hasbro Concedes World Not Ready For Rubik’s Chicken
2039,Nation’s Grandmothers Swept Up In Textile-Messaging Craze
2040,DEA Seizes Half-Built Suspension Bridge From Bogotá To Miami
2041,CNN Accused Of Ignoring Certain Issues On <i>Anderson Cooper 340°</i>
2042,"Old Bastard, Dirty Bastard, Dirty Old Bastard, Ol’ Dirty Bastard"
2043,Bird’s Nest 65 Percent Cigarette Butts
2044,National Security Commission Warns Clinton: ‘The Call Is Coming From <i>Inside The House</i>’
2045,"Local Sales Rep Hanging In There, Can’t Complain"
2046,World’s Supermodels Form Hall Of Justice To Protect Ordinary Models
2047,Girl Scouts Rocked By ‘Cookies For Cash’ Fundraising Scandal
2048,World Map Rearranged To Accommodate Poor Geography Skills Of AmericansNations Ordered Alphabetically
2049,Area Sorority Girl Concerned About War And Stuff
2050,Middle Manager Follows Proper Procedure
2051,"Perot May Lead First Mars Expedition 'Only If The People Of Mars Ask Me To,' He Says"
2052,Christianity Celebrates One Billionth Unanswered Prayer
2053,Islamic Fundamentalists Condemn Casual Day
2054,Middle East Crisis Traced To Trouble-Making Genie
2055,Local Student Also A Poet
2056,New Candy To Hum And Glow In Mouths
2057,Newly Discovered Fossils Reveal Prehistoric Humans Were Bony
2058,Floppy-Armed Robot Repeatedly Warns: 'Danger'
2059,New Miami-Based Tuna Is Cuban-Safe
2060,"Zaire To Take Some Time Off, Compose Itself"
2061,Local Oddball Expends Energy Doing Things
2062,214 Executed In Wacky Bolivian Prison Mix-Up
2063,"Chili Dog, Cheddar Fries Caught In Area Beard"
2064,The Cyberspace Revolution: Why Are The Media Ignoring It?
2065,Tony Randall Secedes From Union; Declares Himself Independent Nation Of Randalia
2066,Another Pufferfish Dies Bitter And Friendless
2067,Black Community United By Love of <i>Homeboys In Outer Space</i> Episode
2068,Russian Beef Shortage Traced To Boris Yeltsin
2069,'Ultra Hammer' To Revolutionize Modern Pounding
2070,Gun Used To Kill Man In City
2071,Angry Lumberjack Demands Hearty Breakfast
2072,New Railway Line To Be Built Straight Up Your Ass
2073,Lottery Winner Burns Money In Faces Of Poor Children
2074,'97 Neons To Come In Three Hideous New Colors
2075,FDA Calls Concrete Breast Implants 'Architecturally Sound'
2076,Busybody Fireman Ruins Suicide Attempt
2077,Local Oafs to Spawn
2078,Sausage Storm Grounds Nation's Airliners
2079,Freemasons Return to Jupiter
2080,"JFK Jr. Celebrates 10,000th Coupling"
2081,<i>Coach</i> Filmed Before Live Studio Audience
2082,Afro-Disney Plans Scrapped
2083,Swiss Avalanche Kills Thousands; World Stays Neutral
2084,MIT Scientists Perfect $30 Million Love Tester
2085,Largemouth Bass Has Largemouth Sass!
2086,Chick Corea Falls To Communists
2087,Community Rallies To Win Private Busing For Freaky-Looking Winter Hat Guy
2088,'97 Camaros To Come With Pubescent Mustaches
2089,Management Consultant To Consult With Management
2090,Philip Morris Lawyers Deny Cigarettes Are Cylindrical
2091,Area Ostrich Lashes Out Against Unnecessarily Restrictive Zoning Laws
2092,Vatican Unveils New Rosary For Windows
2093,Loan Officer From Future Warns: 'Stop Mortgaging Your Home at Only 1.65% of the Prime Rate!'
2094,Hurricane Bitch Hits Florida
2095,"'Nothing Ordinary' About Multinational Chain of PepsiCo-Owned, Mexican-Themed Fast Food Outlets"
2096,Emperor Penguin Demands More Smelt
2097,"Mousy Brunette Removes Glasses, Becomes Sizzling Sexpot"
2098,Israeli Government Found To Be In League With Jewry
2099,FAA Assures Public: Air Travel 'Pretty Safe'
2100,Science Fiction Fan Increases Suavity With Trenchcoat
2101,Scientists Discover Sun Is Made Of Hot
2102,Teen Study Bible Found to Increase Fun of Religion by .03%
2103,Area Larva Celebrates Ascent to Adulthood with Bar Moltzvah
2104,Clinton Bleeds To Death
